uniprot_id	gene_symbol	protein_name	mitocarta_score	sub_mito_localization	pathways	is_matrix	is_im	is_ims	is_om
O60783	MRPS14	mitochondrial ribosomal protein S14	27.6264	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9NUT2	ABCB8	ATP binding cassette subfamily B member 8	27.5425	MIM	Small molecule transport > ABC transporters	0	1	0	0
Q8N5M1	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	27.4512	Matrix	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	1	0	0	0
Q16795	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9	27.4053	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q5JTJ3	COA6	cytochrome c oxidase assembly factor 6	27.3818	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	0	1	0
O00411	POLRMT	RNA polymerase mitochondrial	27.372	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial central dogma > mtRNA metabolism > Transcription	1	0	0	0
Q9H1K1	ISCU	iron-sulfur cluster assembly enzyme	27.3227	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q8WWV3	RTN4IP1	reticulon 4 interacting protein 1	27.2801	Matrix	0	1	0	0	0
Q9ULD0	OGDHL	oxoglutarate dehydrogenase L	27.2563	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
P36542	ATP5F1C	ATP synthase F1 subunit gamma	27.2465	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O14874	BCKDK	branched chain keto acid dehydrogenase kinase	27.1808	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	1	0	0	0
Q969S9	GFM2	GTP dependent ribosome recycling factor mitochondrial 2	27.1233	Matrix	Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
Q9P032	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4	27.0562	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q3KQZ1	SLC25A35	solute carrier family 25 member 35	27.053	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q02978	SLC25A11	solute carrier family 25 member 11	27.0399	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport > SLC25A family	0	1	0	0
Q9Y5J9	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B	27.0399	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting	0	1	0	0
Q8IVS2	MCAT	malonyl-CoA-acyl carrier protein transacylase	26.9414	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	1	0	0	0
Q5T440	IBA57	iron-sulfur cluster assembly factor IBA57	26.9414	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	1	0	0	0
Q99623	PHB2	prohibitin 2	26.919	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	0	1	0	0
P51398	DAP3	death associated protein 3	26.8817	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9NRP2	CMC2	C-X9-C motif containing 2	26.8622	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	0	1	0
A6NFY7	SDHAF1	succinate dehydrogenase complex assembly factor 1	26.7868	Matrix	OXPHOS > Complex II > CII assembly factors | OXPHOS > OXPHOS assembly factors	1	0	0	0
Q9Y2R5	MRPS17	mitochondrial ribosomal protein S17	26.7669	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q8IWW8	ADHFE1	alcohol dehydrogenase iron containing 1	26.7588	Matrix	Metabolism > Amino acid metabolism > GABA metabolism	1	0	0	0
Q9Y697	NFS1	NFS1 cysteine desulfurase	26.7525	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q5TEU4	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5	26.6921	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q9NRX2	MRPL17	mitochondrial ribosomal protein L17	26.6519	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9BSH4	TACO1	translational activator of cytochrome c oxidase I	26.649	Matrix	Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	1	0	0	0
Q8IWA4	MFN1	mitofusin 1	26.5613	MOM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Organelle contact sites	0	0	0	1
Q8NI37	PPTC7	protein phosphatase targeting COQ7	26.5342	Matrix	Signaling	1	0	0	0
Q9Y3B7	MRPL11	mitochondrial ribosomal protein L11	26.5037	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P13073	COX4I1	cytochrome c oxidase subunit 4I1	26.466	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O75380	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6	26.466	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9BYD1	MRPL13	mitochondrial ribosomal protein L13	26.3504	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P55809	OXCT1	3-oxoacid CoA-transferase 1	26.3333	Matrix	Metabolism > Carbohydrate metabolism > Ketone metabolism	1	0	0	0
P10606	COX5B	cytochrome c oxidase subunit 5B	26.3322	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q15119	PDK2	pyruvate dehydrogenase kinase 2	26.3227	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
P13196	ALAS1	5'-aminolevulinate synthase 1	26.3146	Matrix	Metabolism > Metals and cofactors > Heme synthesis and processing	1	0	0	0
O75394	MRPL33	mitochondrial ribosomal protein L33	26.309	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9Y2Z2	MTO1	mitochondrial tRNA translation optimization 1	26.3081	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Metabolism > Vitamin metabolism > Folate and 1-C metabolism	1	0	0	0
O43766	LIAS	lipoic acid synthetase	26.2921	Matrix	Metabolism > Lipid metabolism > Lipoate insertion | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q16718	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	26.2914	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O95139	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6	26.2914	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O75431	MTX2	metaxin 2	26.2914	MOM	Protein import, sorting and homeostasis > Protein import and sorting > SAM | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	0	0	1
Q96I99	SUCLG2	succinate-CoA ligase GDP-forming subunit beta	26.2777	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
P10109	FDX1	ferredoxin 1	26.2764	Matrix	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Vitamin D metabolism	1	0	0	0
P53007	SLC25A1	solute carrier family 25 member 1	26.2493	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > TCA-associated | Metabolism > Lipid metabolism | Small molecule transport > SLC25A family	0	1	0	0
Q9Y2Q9	MRPS28	mitochondrial ribosomal protein S28	26.2202	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q3ZCQ8	TIMM50	translocase of inner mitochondrial membrane 50	26.1481	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway	0	1	0	0
P45880	VDAC2	voltage dependent anion channel 2	26.1221	MOM	Small molecule transport	0	0	0	1
Q86VD7	SLC25A42	solute carrier family 25 member 42	26.1091	MIM	Metabolism > Metals and cofactors > Coenzyme A metabolism | Small molecule transport > SLC25A family	0	1	0	0
Q9P0U1	TOMM7	translocase of outer mitochondrial membrane 7	26.0896	MOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM | Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
Q13011	ECH1	enoyl-CoA hydratase 1	25.9632	Matrix	Metabolism > Lipid metabolism	1	0	0	0
O75879	GATB	glutamyl-tRNA amidotransferase subunit B	25.9072	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
Q9Y276	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	25.7776	MIM	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
O75616	ERAL1	Era like 12S mitochondrial rRNA chaperone 1	25.6968	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q7Z7K0	CMC1	C-X9-C motif containing 1	25.5981	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	0	1	0
Q13084	MRPL28	mitochondrial ribosomal protein L28	25.5595	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P43897	TSFM	Ts translation elongation factor, mitochondrial	25.5449	Matrix	Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
Q16595	FXN	frataxin	25.5447	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	1	0	0	0
Q9UMS0	NFU1	NFU1 iron-sulfur cluster scaffold	25.5447	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q9Y2Z4	YARS2	tyrosyl-tRNA synthetase 2	25.5447	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
Q7Z2W9	MRPL21	mitochondrial ribosomal protein L21	25.5447	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P30038	ALDH4A1	aldehyde dehydrogenase 4 family member A1	25.5079	Matrix	Metabolism > Amino acid metabolism > Proline metabolism | Metabolism > Amino acid metabolism > Glyoxylate metabolism	1	0	0	0
Q969M1	TOMM40L	translocase of outer mitochondrial membrane 40 like	25.4413	MOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM	0	0	0	1
Q9Y375	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1	25.4025	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
O96000	NDUFB10	NADH:ubiquinone oxidoreductase subunit B10	25.3606	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P45954	ACADSB	acyl-CoA dehydrogenase short/branched chain	25.3309	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
P82933	MRPS9	mitochondrial ribosomal protein S9	25.2372	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q8NI60	COQ8A	coenzyme Q8A	25.1926	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
P49748	ACADVL	acyl-CoA dehydrogenase very long chain	25.1431	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation	0	1	0	0
Q9Y3A0	COQ4	coenzyme Q4	25.0971	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
Q9P015	MRPL15	mitochondrial ribosomal protein L15	25.0806	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
O43678	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2	25.0692	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q96A35	MRPL24	mitochondrial ribosomal protein L24	25.0642	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P10809	HSPD1	heat shock protein family D (Hsp60) member 1	25.0621	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	1	0	0	0
O43920	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	25.0273	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9UIJ7	AK3	adenylate kinase 3	25.0021	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
P99999	CYCS	cytochrome c, somatic	24.9447	IMS	Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Electron carriers > Cytochromes | OXPHOS > OXPHOS subunits | OXPHOS > Cytochrome C | Mitochondrial dynamics and surveillance > Apoptosis	0	0	1	0
Q99797	MIPEP	mitochondrial intermediate peptidase	24.9354	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
Q5U5X0	LYRM7	LYR motif containing 7	24.9269	Matrix	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors	1	0	0	0
P43155	CRAT	carnitine O-acetyltransferase	24.9	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation	0	1	0	0
P05166	PCCB	propionyl-CoA carboxylase subunit beta	24.8143	Matrix	Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q9Y2R9	MRPS7	mitochondrial ribosomal protein S7	24.5906	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P09001	MRPL3	mitochondrial ribosomal protein L3	24.5294	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
O43272	PRODH	proline dehydrogenase 1	24.4195	MIM	Metabolism > Amino acid metabolism > Proline metabolism | Metabolism > Electron carriers > Q-linked reactions, other	0	1	0	0
P05165	PCCA	propionyl-CoA carboxylase subunit alpha	24.4144	Matrix	Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Vitamin metabolism > Biotin utilizing proteins	1	0	0	0
Q96RQ3	MCCC1	methylcrotonoyl-CoA carboxylase 1	24.4144	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Vitamin metabolism > Biotin utilizing proteins	1	0	0	0
O15235	MRPS12	mitochondrial ribosomal protein S12	24.3808	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9H078	CLPB	caseinolytic mitochondrial matrix peptidase chaperone subunit B	24.3119	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	0	0	1	0
Q15118	PDK1	pyruvate dehydrogenase kinase 1	24.2522	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
Q13405	MRPL49	mitochondrial ribosomal protein L49	24.1026	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P14406	COX7A2	cytochrome c oxidase subunit 7A2	24.0965	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9H061	TMEM126A	transmembrane protein 126A	24.0965	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q86YB7	ECHDC2	enoyl-CoA hydratase domain containing 2	24.0959	Matrix	0	1	0	0	0
P53701	HCCS	holocytochrome c synthase	24.0815	IMS	Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS subunits | OXPHOS > Cytochrome C	0	0	1	0
P31937	HIBADH	3-hydroxyisobutyrate dehydrogenase	24.0796	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
P49406	MRPL19	mitochondrial ribosomal protein L19	24.0496	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9P0J6	MRPL36	mitochondrial ribosomal protein L36	24.0424	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q5SVS4	SLC25A30	solute carrier family 25 member 30	24.0095	MIM	Metabolism > Sulfur metabolism | Small molecule transport > SLC25A family	0	1	0	0
Q02338	BDH1	3-hydroxybutyrate dehydrogenase 1	23.9841	MIM	Metabolism > Carbohydrate metabolism > Ketone metabolism	0	1	0	0
O95363	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial	23.8332	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
O75027	ABCB7	ATP binding cassette subfamily B member 7	23.7395	MIM	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Small molecule transport > ABC transporters	0	1	0	0
Q13505	MTX1	metaxin 1	23.6637	MOM	Protein import, sorting and homeostasis > Protein import and sorting > SAM | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	0	0	1
O95182	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	23.6535	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q99595	TIMM17A	translocase of inner mitochondrial membrane 17A	23.5181	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway	0	1	0	0
P49189	ALDH9A1	aldehyde dehydrogenase 9 family member A1	23.4278	Matrix	Metabolism > Amino acid metabolism > GABA metabolism | Metabolism > Detoxification > ROS and glutathione metabolism	1	0	0	0
Q9Y3D5	MRPS18C	mitochondrial ribosomal protein S18C	23.3634	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q96GW9	MARS2	methionyl-tRNA synthetase 2, mitochondrial	23.2841	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
Q02252	ALDH6A1	aldehyde dehydrogenase 6 family member A1	23.2735	MIM	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	0	1	0	0
P22570	FDXR	ferredoxin reductase	23.1029	Matrix	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Vitamin metabolism > Vitamin D metabolism	1	0	0	0
O43716	GATC	glutamyl-tRNA amidotransferase subunit C	23.092	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
Q12931	TRAP1	TNF receptor associated protein 1	23.0794	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	1	0	0	0
Q9UKU7	ACAD8	acyl-CoA dehydrogenase family member 8	22.9279	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
P05091	ALDH2	aldehyde dehydrogenase 2 family member	22.8635	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	1	0	0	0
P30405	PPIF	peptidylprolyl isomerase F	22.852	Matrix	Signaling > Calcium homeostasis > Mitochondrial permeability transition pore	1	0	0	0
Q9Y584	TIMM22	translocase of inner mitochondrial membrane 22	22.8174	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway	0	1	0	0
P26440	IVD	isovaleryl-CoA dehydrogenase	22.807	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
Q9H9P8	L2HGDH	L-2-hydroxyglutarate dehydrogenase	22.7952	MIM	Metabolism > Carbohydrate metabolism > TCA-associated	0	1	0	0
O95571	ETHE1	ETHE1 persulfide dioxygenase	22.7142	Matrix	Metabolism > Sulfur metabolism	1	0	0	0
Q9BYC9	MRPL20	mitochondrial ribosomal protein L20	22.6882	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P05141	SLC25A5	solute carrier family 25 member 5	22.6723	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport > SLC25A family	0	1	0	0
O75746	SLC25A12	solute carrier family 25 member 12	22.6723	MIM	Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Amino acid metabolism > Glutamate metabolism | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > SLC25A family	0	1	0	0
P82921	MRPS21	mitochondrial ribosomal protein S21	22.6171	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9NS69	TOMM22	translocase of outer mitochondrial membrane 22	22.5656	MOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM	0	0	0	1
P42765	ACAA2	acetyl-CoA acyltransferase 2	22.5372	Matrix	Metabolism > Carbohydrate metabolism > Ketone metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Lysine metabolism	1	0	0	0
Q8TCC3	MRPL30	mitochondrial ribosomal protein L30	22.4329	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q96EY1	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3	22.3735	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	1	0	0	0
O95178	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2	22.2978	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P82930	MRPS34	mitochondrial ribosomal protein S34	22.2978	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P38117	ETFB	electron transfer flavoprotein subunit beta	22.2803	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	1	0	0	0
Q8WV93	AFG1L	AFG1 like ATPase	22.1425	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	0	1	0	0
Q9UII2	ATP5IF1	ATP synthase inhibitory factor subunit 1	22.1189	Matrix	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	1	0	0	0
P24539	ATP5PB	ATP synthase peripheral stalk-membrane subunit b	22.1144	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P15954	COX7C	cytochrome c oxidase subunit 7C	22.1144	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9NX63	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3	22.0697	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	1	0	0
Q9H8M1	COQ10B	coenzyme Q10B	22.0284	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
Q4G176	ACSF3	acyl-CoA synthetase family member 3	22.0114	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	1	0	0	0
Q9Y2S7	POLDIP2	DNA polymerase delta interacting protein 2	22.0081	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid	1	0	0	0
Q9UBX3	SLC25A10	solute carrier family 25 member 10	21.9806	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Small molecule transport > SLC25A family	0	1	0	0
Q9UJS0	SLC25A13	solute carrier family 25 member 13	21.9806	MIM	Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Amino acid metabolism > Urea cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > SLC25A family	0	1	0	0
Q15120	PDK3	pyruvate dehydrogenase kinase 3	21.9161	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
Q16798	ME3	malic enzyme 3	21.8086	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	1	0	0	0
Q9NWU5	MRPL22	mitochondrial ribosomal protein L22	21.7952	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P48735	IDH2	isocitrate dehydrogenase (NADP(+)) 2	21.7892	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q92947	GCDH	glutaryl-CoA dehydrogenase	21.6769	Matrix	Metabolism > Amino acid metabolism > Lysine metabolism	1	0	0	0
Q9HD33	MRPL47	mitochondrial ribosomal protein L47	21.6672	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9H2U2	PPA2	inorganic pyrophosphatase 2	21.6578	Matrix	Mitochondrial central dogma > mtDNA maintenance | Mitochondrial central dogma > mtRNA metabolism | Mitochondrial central dogma > Translation | Metabolism > Nucleotide metabolism	1	0	0	0
Q9BYD2	MRPL9	mitochondrial ribosomal protein L9	21.6235	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q8WYQ3	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10	21.6206	IMS	0	0	0	1	0
Q9UGM6	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	21.6195	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
Q9HC21	SLC25A19	solute carrier family 25 member 19	21.6162	MIM	Metabolism > Vitamin metabolism > Vitamin B1 metabolism | Small molecule transport > SLC25A family	0	1	0	0
Q8N4T8	CBR4	carbonyl reductase 4	21.6019	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	1	0	0	0
Q9H4I9	SMDT1	single-pass membrane protein with aspartate rich tail 1	21.5638	MIM	Signaling > Calcium homeostasis > Calcium cycle | Small molecule transport > Calcium uniporter	0	1	0	0
Q16775	HAGH	hydroxyacylglutathione hydrolase	21.5442	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism	1	0	0	0
P24310	COX7A1	cytochrome c oxidase subunit 7A1	21.5213	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9BT17	MTG1	mitochondrial ribosome associated GTPase 1	21.5122	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q96I36	COX14	cytochrome c oxidase assembly factor COX14	21.5055	MIM	Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q9UI09	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12	21.467	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
